Lemma,Stem,Paradigm,Class,Translation,Source
mashkikiikaadan,mashkikiikaad,VTI,VTI_am,"make medicine of it; put medicine on it",https://ojibwe.lib.umn.edu/main-entry/mashkikiikaadan-vti
gakiiwe'adoo,gakiiwe'adoo,VAI,VAI_VV,"s/he walks over a portage (on a trail)",https://ojibwe.lib.umn.edu/main-entry/gakiiwe-adoo-vai
zaagijiwebinan,zaagijiwebin,VTI,VTI_am,"throw it outside",https://ojibwe.lib.umn.edu/main-entry/zaagijiwebinan-vti
mooshka'ogo,mooshka'ogo,VAI,VAI_V,"s/he has water get into lodge or tent; h/ place is flooded",https://ojibwe.lib.umn.edu/main-entry/mooshka-ogo-vai
mookii,mookii,VAI,VAI_VV,"s/he emerges, surfaces, comes out of somewhere",https://ojibwe.lib.umn.edu/main-entry/mookii-vai
maamookii,maamookii,VAI,VAI_VV,"s/he emerges, surfaces, comes out of somewhere",https://ojibwe.lib.umn.edu/main-entry/mookii-vai
ikonaazhikaw,ikonaazhikaw,VTA,VTA_aw,"chase h/ out of the way",https://ojibwe.lib.umn.edu/main-entry/ikonaazhikaw-vta
mamekwaadan,mamekwaad,VTI,VTI_am,"brag, boast about it",https://ojibwe.lib.umn.edu/main-entry/mamekwaadan-vti
manaaj'idizo,manaaj'idizo,VAI,VAI_rfx,"s/he spares, respects, goes easy on h/ self",https://ojibwe.lib.umn.edu/main-entry/manaaj-idizo-vai
maadaadagaako,maadaadagaako,VAI,VAI_V,"s/he starts off on the ice",https://ojibwe.lib.umn.edu/main-entry/maadaadagaako-vai
dasoopizowag,dasoopizo,VAIPL,VAIPL_V,"a certain number of them (animate) are tied together, are hitched together",https://ojibwe.lib.umn.edu/main-entry/dasoopizowag-vai
biskaabii,biskaabii,VAI,VAI_VV,"s/he makes a round trip in one day",https://ojibwe.lib.umn.edu/main-entry/biskaabii-vai
niimikaw,niimikaw,VTA,VTA_aw,"dance for h/",https://ojibwe.lib.umn.edu/main-entry/niimikaw-vta
naaniimikaw,naaniimikaw,VTA,VTA_aw,"dance for h/",https://ojibwe.lib.umn.edu/main-entry/niimikaw-vta
nishwaaso-giiziswagizi,nishwaaso-giiziswagizi,VAI,VAI_V,"s/he is eight months old",https://ojibwe.lib.umn.edu/main-entry/nishwaaso-giiziswagizi-vai
zaaminamaw,zaaminamaw,VTA,VTA_aw,"touch (it) for h/, touch something of h/",https://ojibwe.lib.umn.edu/main-entry/zaaminamaw-vta
bigishkizh,bigishkizhw1,VTA,VTA_Cw,"cut h/ into small pieces, dice h/",https://ojibwe.lib.umn.edu/main-entry/bigishkizh-vta
maadizhige,maadizhige,VAI,VAI_VV,"s/he starts cutting",https://ojibwe.lib.umn.edu/main-entry/maadizhige-vai
aanjise,aanjise,VII,VII_VV,"it changes",https://ojibwe.lib.umn.edu/main-entry/aanjise-vii
gwekisin,gwekisin,VII,VII_n,"it turns lying in place",https://ojibwe.lib.umn.edu/main-entry/gwekisin-vii
babaaminizhikaw,babaaminizhikaw,VTA,VTA_aw,"chase h/ about",https://ojibwe.lib.umn.edu/main-entry/babaaminizhikaw-vta
maajidaabiiba'igo,maajidaabiiba'igo,VAI,VAI_V,"s/he drives off in a wagon",https://ojibwe.lib.umn.edu/main-entry/maajidaabiiba-igo-vai
gaaweshki,gaaweshki,VAI,VAI_V,"s/he is always jealous",https://ojibwe.lib.umn.edu/main-entry/gaaweshki-vai
bapiimojige,bapiimojige,VAI,VAI_VV,"s/he shoots things with an arrow or other projectile repeatedly",https://ojibwe.lib.umn.edu/main-entry/bapiimojige-vai
nagaji',nagaji',VTA,VTA_C,"be familiar with, accustomed to, used to h/ or it (animate); know how to handle h/ or it (animate), know how to make it (animate)",https://ojibwe.lib.umn.edu/main-entry/nagaji-vta
nazikwe',nazikwe'w1,VTA,VTA_Cw,"comb h/ hair",https://ojibwe.lib.umn.edu/main-entry/nazikwe-vta
akakanzhebwe,akakanzhebwe,VAI,VAI_VV,"s/he cooks, roasts, grills something on the coals",https://ojibwe.lib.umn.edu/main-entry/akakanzhebwe-vai
binangwaabiigad,binangwaabiigad,VII,VII_d,"it (string-like) is slack",https://ojibwe.lib.umn.edu/main-entry/binangwaabiigad-vii
ombiweba'an,ombiweba',VTI,VTI_am,"lift it (using something forcefully), hoist it",https://ojibwe.lib.umn.edu/main-entry/ombiweba-an-vti
gawa',gawa'w1,VTA,VTA_Cw,"fell it (animate), chop it (animate) down",https://ojibwe.lib.umn.edu/main-entry/gawa-vta
izhiganzhii,izhiganzhii,VAI,VAI_VV,"s/he has such nails, claws, or hooves",https://ojibwe.lib.umn.edu/main-entry/izhiganzhii-vai
zaamishim,zaamishim,VTA,VTA_C,"lay h/ touching",https://ojibwe.lib.umn.edu/main-entry/zaamishim-vta
nabagishkan,nabagishk,VTI,VTI_am,"flatten it (with foot or body)",https://ojibwe.lib.umn.edu/main-entry/nabagishkan-vti
ojiishigwayawe,ojiishigwayawe,VAI,VAI_VV,"s/he has a scar on h/ neck",https://ojibwe.lib.umn.edu/main-entry/ojiishigwayawe-vai
wiiniigad,wiiniigad,VII,VII_d,"it (sheet-like) is dirty",https://ojibwe.lib.umn.edu/main-entry/wiiniigad-vii
nishwaasogonii,nishwaasogonii,VAI,VAI_VV,"s/he fasts for eight days",https://ojibwe.lib.umn.edu/main-entry/nishwaasogonii-vai
ozhiwanikaazh,ozhiwanikaan1,VTA,VTA_n,"make a pack or bundle of h/",https://ojibwe.lib.umn.edu/main-entry/ozhiwanikaazh-vta
jaagaakide,jaagaakide,VII,VII_VV,"it burns",https://ojibwe.lib.umn.edu/main-entry/jaagaakide-vii
daangam,daangam,VTA,VTA_C,"taste a sample of h/",https://ojibwe.lib.umn.edu/main-entry/daangam-vta
jaagizhooniyaaweshin,jaagizhooniyaaweshin,VAI,VAI_n,"s/he uses up all of the money",https://ojibwe.lib.umn.edu/main-entry/jaagizhooniyaaweshin-vai
danadaawe,danadaawe,VAIO,VAIO,"s/he buys (it) in a certain place",https://ojibwe.lib.umn.edu/main-entry/danadaawe-vai
geshawapide,geshawapide,VII,VII_VV,"",https://ojibwe.lib.umn.edu/main-entry/geshawapide-vii
ashidaakogaabawi,ashidaakogaabawi,VAI,VAI_V,"s/he stands against the wall (or something wood- or stick-like)",https://ojibwe.lib.umn.edu/main-entry/ashidaakogaabawi-vai
nandobidoon,nandobid,VTI,VTI_oo,"search, feel for it with the hands",https://ojibwe.lib.umn.edu/main-entry/nandobidoon-vti2
dawishkan,dawishk,VTI,VTI_am,"make room for or in it (with foot or body)",https://ojibwe.lib.umn.edu/main-entry/dawishkan-vti
maanadaawe,maanadaawe,VAI,VAI_VV,"s/he makes a bad purchase, gets a bad deal",https://ojibwe.lib.umn.edu/main-entry/maanadaawe-vai
zagaanowen,zagaanowen,VTA,VTA_C,"hold, grab h/ by the tail",https://ojibwe.lib.umn.edu/main-entry/zagaanowen-vta
gawinigaazo,gawinigaazo,VAI,VAI_V,"s/he is taken down, is upset, 'they' take h/ down, upset h/",https://ojibwe.lib.umn.edu/main-entry/gawinigaazo-vai
jaagidewipogwad,jaagidewipogwad,VII,VII_d,"it tastes burned",https://ojibwe.lib.umn.edu/main-entry/jaagidewipogwad-vii
bakaanitaagozi,bakaanitaagozi,VAI,VAI_V,"s/he sounds different",https://ojibwe.lib.umn.edu/main-entry/bakaanitaagozi-vai
giikimanigaade,giikimanigaade,VAI,VAI_VV,"h/ leg is asleep, legs are asleep; h/ leg feels numb, legs feel numb",https://ojibwe.lib.umn.edu/main-entry/giikimanigaade-vai
ziiwiskimaagozi,ziiwiskimaagozi,VAI,VAI_V,"s/he or it (animate) smells sour",https://ojibwe.lib.umn.edu/main-entry/ziiwiskimaagozi-vai
mashkawimaaso,mashkawimaaso,VAI,VAI_V,"s/he has a strong aroma, smells strong burning or cooking",https://ojibwe.lib.umn.edu/main-entry/mashkawimaaso-vai
bagijwebinige,bagijwebinige,VAI,VAI_VV,"she releases something quickly, throws something down quickly",https://ojibwe.lib.umn.edu/main-entry/bagijwebinige-vai
migoshkaajise,migoshkaajise,VII,VII_VV,"it doesn't run right, has problems",https://ojibwe.lib.umn.edu/main-entry/migoshkaajise-vii
minonikaazo,minonikaazo,VAI,VAI_V,"s/he has a nice name",https://ojibwe.lib.umn.edu/main-entry/minonikaazo-vai
mayaginaagozi,mayaginaagozi,VAI,VAI_V,"s/he looks strange, looks foreign",https://ojibwe.lib.umn.edu/main-entry/mayaginaagozi-vai
mitaaskiiwe-bagizo,mitaaskiiwe-bagizo,VAI,VAI_V,"s/he goes skinny-dipping",https://ojibwe.lib.umn.edu/main-entry/mitaaskiiwe-bagizo-vai
bibagaa,bibagaa,VII,VII_VV,"it is thin",https://ojibwe.lib.umn.edu/main-entry/bibagaa-vii
biijimaagozi,biijimaagozi,VAI,VAI_V,"s/he gives off a smell",https://ojibwe.lib.umn.edu/main-entry/biijimaagozi-vai
nookaajiwanzan,nookaajiwanz,VTI,VTI_am,"boil it tender",https://ojibwe.lib.umn.edu/main-entry/nookaajiwanzan-vti
babaamibizoni',babaamibizoni',VTA,VTA_C,"drive h/ around",https://ojibwe.lib.umn.edu/main-entry/babaamibizoni-vta
gaagiijizide,gaagiijizide,VAI,VAI_VV,"s/he has a sore foot",https://ojibwe.lib.umn.edu/main-entry/gaagiijizide-vai
aazhawaadagaazii,aazhawaadagaazii,VAI,VAI_VV,"s/he wades across",https://ojibwe.lib.umn.edu/main-entry/aazhawaadagaazii-vai
azheyaada'e,azheyaada'e,VAI,VAI_VV,"s/he skates backwards",https://ojibwe.lib.umn.edu/main-entry/azheyaada-e-vai
baazhijiweba'an,baazhijiweba',VTI,VTI_am,"knock, hit it over something",https://ojibwe.lib.umn.edu/main-entry/baazhijiweba-an-vti
niizhwaaso-anama'e-giizhikwagad,niizhwaaso-anama'e-giizhikwagad,VII,VII_d,"it is seven weeks",https://ojibwe.lib.umn.edu/main-entry/niizhwaaso-anama-e-giizhikwagad-vii
ondamon,ondamon,VII,VII_n,"it (road or trail) comes from a certain place; it leads from there",https://ojibwe.lib.umn.edu/main-entry/ondamon-vii
giizhigamizan,giizhigamiz,VTI,VTI_am,"finish boiling it",https://ojibwe.lib.umn.edu/main-entry/giizhigamizan-vti
aakoziiwendaagozi,aakoziiwendaagozi,VAI,VAI_V,"s/he is thought sickly",https://ojibwe.lib.umn.edu/main-entry/aakoziiwendaagozi-vai
banaajisin,banaajisin,VII,VII_n,"it spoils",https://ojibwe.lib.umn.edu/main-entry/banaajisin-vii
izhidiyeni,izhidiyeni,VAI,VAI_V,"s/he moves h/ rear a certain way",https://ojibwe.lib.umn.edu/main-entry/izhidiyeni-vai
zhooshkwakamigaa,zhooshkwakamigaa,VII,VII_VV,"it is smooth ground",https://ojibwe.lib.umn.edu/main-entry/zhooshkwakamigaa-vii
niigaanigaabawi,niigaanigaabawi,VAI,VAI_V,"s/he stands in front",https://ojibwe.lib.umn.edu/main-entry/niigaanigaabawi-vai
baakaakonigaade,baakaakonigaade,VII,VII_VV,"it is opened (as something stick- or wood-like, e.g., a door) (by someone), 'they' open it",https://ojibwe.lib.umn.edu/main-entry/baakaakonigaade-vii
baabaakaakonigaade,baabaakaakonigaade,VII,VII_VV,"it is opened (as something stick- or wood-like, e.g., a door) (by someone), 'they' open it",https://ojibwe.lib.umn.edu/main-entry/baakaakonigaade-vii
niso-giiziswagizi,niso-giiziswagizi,VAI,VAI_V,"s/he is three months old",https://ojibwe.lib.umn.edu/main-entry/niso-giiziswagizi-vai
mamaangwewebiisaan,mamaangwewebiisaan,VII,VII_n,"the sound of big rain drops is heard",https://ojibwe.lib.umn.edu/main-entry/mamaangwewebiisaan-vii
gibaakwa'an,gibaakwa',VTI,VTI_am,"shut, block, dam it (as or as with something stick- or wood-like)",https://ojibwe.lib.umn.edu/main-entry/gibaakwa-an-vti
izhinam,izhinam,VAI,VAI_am,"s/he has a certain dream or vision, thinks s/he sees something a certain way",https://ojibwe.lib.umn.edu/main-entry/izhinam-vai2
noondam,noond,VAI,VAI_am,"s/he hears",https://ojibwe.lib.umn.edu/main-entry/noondam-vai2
naanoondam,naanoond,VAI,VAI_am,"s/he hears",https://ojibwe.lib.umn.edu/main-entry/noondam-vai2
ningaabii'an,ningaabii'an,VII,VII_n,"there is a west wind",https://ojibwe.lib.umn.edu/main-entry/ningaabii-an-vii
naajigaabawitaw,naajigaabawitaw,VTA,VTA_aw,"go and stand by h/; crowd h/ by standing close",https://ojibwe.lib.umn.edu/main-entry/naajigaabawitaw-vta
akwegizh,akwegizhw1,VTA,VTA_Cw,"cut it (animate; sheet-like) a certain length",https://ojibwe.lib.umn.edu/main-entry/akwegizh-vta
bakidagoozh,bakidagoon1,VTA,VTA_n,"hang it (animate) across the top of something",https://ojibwe.lib.umn.edu/main-entry/bakidagoozh-vta
biijigidaazo,biijigidaazo,VAI,VAI_V,"s/he comes here angry, comes here mad",https://ojibwe.lib.umn.edu/main-entry/biijigidaazo-vai
baabiijigidaazo,baabiijigidaazo,VAI,VAI_V,"s/he comes here angry, comes here mad",https://ojibwe.lib.umn.edu/main-entry/biijigidaazo-vai
agaasadeyaabiigizi,agaasadeyaabiigizi,VAI,VAI_V,"it (animate; string-like) is narrow, is thin (in width)",https://ojibwe.lib.umn.edu/main-entry/agaasadeyaabiigizi-vai
ayagaasadeyaabiigizi,ayagaasadeyaabiigizi,VAI,VAI_V,"it (animate; string-like) is narrow, is thin (in width)",https://ojibwe.lib.umn.edu/main-entry/agaasadeyaabiigizi-vai
biimiskonan,biimiskon,VTI,VTI_am,"turn, twist it (around a central point)",https://ojibwe.lib.umn.edu/main-entry/biimiskonan-vti
baabiimiskonan,baabiimiskon,VTI,VTI_am,"turn, twist it (around a central point)",https://ojibwe.lib.umn.edu/main-entry/biimiskonan-vti
agadendaagozi,agadendaagozi,VAI,VAI_V,"s/he seems ashamed, shy, embarrassed",https://ojibwe.lib.umn.edu/main-entry/agadendaagozi-vai
ayagadendaagozi,ayagadendaagozi,VAI,VAI_V,"s/he seems ashamed, shy, embarrassed",https://ojibwe.lib.umn.edu/main-entry/agadendaagozi-vai
nametwaadan,nametwaad,VTI,VTI_am,"leave signs of it",https://ojibwe.lib.umn.edu/main-entry/nametwaadan-vti
biijidiyeshin,biijidiyeshin,VAI,VAI_n,"s/he lies with rear facing this way",https://ojibwe.lib.umn.edu/main-entry/biijidiyeshin-vai
izhiwebad,izhiwebad,VII,VII_d,"",https://ojibwe.lib.umn.edu/main-entry/izhiwebad-vii
ayizhiwebad,ayizhiwebad,VII,VII_d,"",https://ojibwe.lib.umn.edu/main-entry/izhiwebad-vii
zhaagomaaso,zhaagomaaso,VAI,VAI_V,"it (animate) smells mild (burning or cooking), has a mild aroma",https://ojibwe.lib.umn.edu/main-entry/zhaagomaaso-vai
agaji',agaji',VTA,VTA_C,"make h/ ashamed, embarrass h/, disgrace h/",https://ojibwe.lib.umn.edu/main-entry/agaji-vta
bagwa',bagwa'w1,VTA,VTA_Cw,"patch it (animate), mend it (animate) with a patch",https://ojibwe.lib.umn.edu/main-entry/bagwa-vta
gopaawadaaso,gopaawadaaso,VAI,VAI_V,"s/he hauls a load inland",https://ojibwe.lib.umn.edu/main-entry/gopaawadaaso-vai
zagakisijigaazo,zagakisijigaazo,VAI,VAI_V,"it (animate) is put away (by someone), 'they' put it (animate) away; it (animate) is put in order (by someone), 'they' put it (animate) in order",https://ojibwe.lib.umn.edu/main-entry/zagakisijigaazo-vai
biijwebinamaw,biijwebinamaw,VTA,VTA_aw,"throw (it) here to h/",https://ojibwe.lib.umn.edu/main-entry/biijwebinamaw-vta
bagidoondan,bagidoond,VTI,VTI_am,"set it down off h/ back",https://ojibwe.lib.umn.edu/main-entry/bagidoondan-vti
zaga',zaga'w1,VTA,VTA_Cw,"fasten h/ (with something); nail h/",https://ojibwe.lib.umn.edu/main-entry/zaga-vta
dwaashin,dwaashin,VAI,VAI_n,"s/he falls through the ice; s/he or it (animate) goes through the ice",https://ojibwe.lib.umn.edu/main-entry/dwaashin-vai
daadwaashin,daadwaashin,VAI,VAI_n,"s/he falls through the ice; s/he or it (animate) goes through the ice",https://ojibwe.lib.umn.edu/main-entry/dwaashin-vai
zagakisijige,zagakisijige,VAI,VAI_VV,"s/he puts things in order, puts things away",https://ojibwe.lib.umn.edu/main-entry/zagakisijige-vti
giiziswagizi,giiziswagizi,VAI,VAI_V,"",https://ojibwe.lib.umn.edu/main-entry/giiziswagizi-vai
mina'iwe,mina'iwe,VAI,VAI_VV,"s/he gives drinks out to someone",https://ojibwe.lib.umn.edu/main-entry/mina-iwe-vai
baagigondashkwe,baagigondashkwe,VAI,VAI_VV,"h/ throat swells, s/he has a swollen throat",https://ojibwe.lib.umn.edu/main-entry/baagigondashkwe-vai
gashkiigapidoon,gashkiigapid,VTI,VTI_oo,"wrap it up and tie it",https://ojibwe.lib.umn.edu/main-entry/gashkiigapidoon-vti2
giizhi',giizhi',VTA,VTA_C,"finish, finish making h/",https://ojibwe.lib.umn.edu/main-entry/giizhi-vta
wiisagimaagwad,wiisagimaagwad,VII,VII_d,"it smells bitter, smells spicy",https://ojibwe.lib.umn.edu/main-entry/wiisagimaagwad-vii
niminaawekawe,niminaawekawe,VAI,VAI_VV,"s/he leaves tracks going out from shore (on the ice)",https://ojibwe.lib.umn.edu/main-entry/niminaawekawe-vai
ozhibii'ige,ozhibii'ige,VAI,VAI_VV,"s/he writes (things); s/he writes (things) down",https://ojibwe.lib.umn.edu/main-entry/ozhibii-ige-vai
gidagaabikad,gidagaabikad,VII,VII_d,"it (mineral) is spotted, is multi-colored",https://ojibwe.lib.umn.edu/main-entry/gidagaabikad-vii
minodaabii'iwe,minodaabii'iwe,VAI,VAI_VV,"s/he drives well, is a good driver",https://ojibwe.lib.umn.edu/main-entry/minodaabii-iwe-vai
bakishkoozh,bakishkoon1,VTA,VTA_n,"break, snap h/ (string) (by weight or pressure)",https://ojibwe.lib.umn.edu/main-entry/bakishkoozh-vta
aabaabika'igaade,aabaabika'igaade,VII,VII_VV,"it is unlocked (by someone), 'they' unlock it",https://ojibwe.lib.umn.edu/main-entry/aabaabika-igaade-vii
mawibii,mawibii,VAI,VAI_VV,"s/he cries while drinking",https://ojibwe.lib.umn.edu/main-entry/mawibii-vai
aadawa'am,aadawa'am,VTA,VTA_C,"go with h/ in a boat",https://ojibwe.lib.umn.edu/main-entry/aadawa-am-vta
agazinaagozi,agazinaagozi,VAI,VAI_V,"",https://ojibwe.lib.umn.edu/main-entry/agazinaagozi-vai
niigaaniwizh,niigaaniwin1,VTA,VTA_n,"lead h/",https://ojibwe.lib.umn.edu/main-entry/niigaaniwizh-vta
jiibwaa,jiibwaa,VII,VII_VV,"it is pointed",https://ojibwe.lib.umn.edu/main-entry/jiibwaa-vii
waabishkiminagizi,waabishkiminagizi,VAI,VAI_V,"it (animate; (something small and round, grain, berry) is white",https://ojibwe.lib.umn.edu/main-entry/waabishkiminagizi-vai
gibishkaage,gibishkaage,VAI,VAI_VV,"s/he obstructs, blocks someone with foot or body",https://ojibwe.lib.umn.edu/main-entry/gibishkaage-vai
ondaajim,ondaajim,VTA,VTA_C,"bring news of or tell a story about h/ from a certain place",https://ojibwe.lib.umn.edu/main-entry/ondaajim-vta
naangizi,naangizi,VAI,VAI_V,"s/he is light (in weight)",https://ojibwe.lib.umn.edu/main-entry/naangizi-vai
aabiziingwashi,aabiziingwashi,VAI,VAI_V,"s/he is wide awake",https://ojibwe.lib.umn.edu/main-entry/aabiziingwashi-vai
biinisipogozi,biinisipogozi,VAI,VAI_V,"it (animate) is tasteless",https://ojibwe.lib.umn.edu/main-entry/biinisipogozi-vai
gagwedin,gagwedin,VTA,VTA_C,"test h/ or it (animate) by touch",https://ojibwe.lib.umn.edu/main-entry/gagwedin-vta
owiijikiwenyi,owiijikiwenyi,VAI,VAI_V,"he has a brother or male agemate",https://ojibwe.lib.umn.edu/main-entry/owiijikiwenyi-vai
onaagoshi-wiisini,onaagoshi-wiisini,VAI,VAI_V,"s/he eats supper",https://ojibwe.lib.umn.edu/main-entry/onaagoshi-wiisini-vai
ondaabiigishim,ondaabiigishim,VTA,VTA_C,"lay it (animate; string-like) running from a certain place",https://ojibwe.lib.umn.edu/main-entry/ondaabiigishim-vta
omigiingwe,omigiingwe,VAI,VAI_VV,"s/he has a sore or sores, a scab or scabs on h/ face",https://ojibwe.lib.umn.edu/main-entry/omigiingwe-vai
bimikawe,bimikawe,VAI,VAI_VV,"s/he leaves tracks going along",https://ojibwe.lib.umn.edu/main-entry/bimikawe-vai
bakobiiyaaboozo,bakobiiyaaboozo,VAI,VAI_V,"s/he or it (animate) slips or slides into the water",https://ojibwe.lib.umn.edu/main-entry/bakobiiyaaboozo-vai
zoongaabikad,zoongaabikad,VII,VII_d,"it (mineral) is strong",https://ojibwe.lib.umn.edu/main-entry/zoongaabikad-vii
inagoodoon,inagood,VTI,VTI_oo,"hang it a certain way",https://ojibwe.lib.umn.edu/main-entry/inagoodoon-vti2
bakwadizh,bakwadizhw1,VTA,VTA_Cw,"cut h/ off from something",https://ojibwe.lib.umn.edu/main-entry/bakwadizh-vta
biinjweba',biinjweba'w1,VTA,VTA_Cw,"shove or knock h/ or it (animate) in (using something)",https://ojibwe.lib.umn.edu/main-entry/biinjweba-vta
wanaadizi,wanaadizi,VAI,VAI_V,"it (animate) is spoiled, is damaged",https://ojibwe.lib.umn.edu/main-entry/wanaadizi-vai
gibode,gibode,VII,VII_VV,"it cooks in the oven, bakes",https://ojibwe.lib.umn.edu/main-entry/gibode-vii
ombinamaw,ombinamaw,VTA,VTA_aw,"lift, raise (it) for h/",https://ojibwe.lib.umn.edu/main-entry/ombinamaw-vta
inaaginigaade,inaaginigaade,VII,VII_VV,"it is bent a certain way (by someone), 'they' bend it a certain way",https://ojibwe.lib.umn.edu/main-entry/inaaginigaade-vii
giikajindibewaji,giikajindibewaji,VAI,VAI_V,"h/ head is cold",https://ojibwe.lib.umn.edu/main-entry/giikajindibewaji-vai
naada'aabiitamaw,naada'aabiitamaw,VTA,VTA_aw,"check the set line for h/",https://ojibwe.lib.umn.edu/main-entry/naada-aabiitamaw-vta
naano-biboonagad,naano-biboonagad,VII,VII_d,"it is five years",https://ojibwe.lib.umn.edu/main-entry/naano-biboonagad-vii
andom,nandom,VTA,VTA_C,"ask for, call, summon h/",https://ojibwe.lib.umn.edu/main-entry/andom-vta
nanaandom,nananandom,VTA,VTA_C,"ask for, call, summon h/",https://ojibwe.lib.umn.edu/main-entry/andom-vta
baazhijiweba',baazhijiweba'w1,VTA,VTA_Cw,"knock, hit h/, it (animate) over something",https://ojibwe.lib.umn.edu/main-entry/baazhijiweba-wi-vta
bookwaabide,bookwaabide,VAI,VAI_VV,"s/he has a broken tooth or had broken teeth, breaks h/ tooth or teeth",https://ojibwe.lib.umn.edu/main-entry/bookwaabide-vai
aakoziishkaw,aakoziishkaw,VTA,VTA_aw,"make h/ sick (something consumed) [inv]",https://ojibwe.lib.umn.edu/main-entry/aakoziishkaw-vta
inanaandam,inanaand,VAI,VAI_am,"s/he goes to a certain place hungry",https://ojibwe.lib.umn.edu/main-entry/inanaandam-vai2
wiikonge',wiikonge',VTA,VTA_C,"feast h/, make a feast for h/",https://ojibwe.lib.umn.edu/main-entry/wiikonge-vta
animise,animise,VII,VII_VV,"it flies away",https://ojibwe.lib.umn.edu/main-entry/animise-vii
mamaangaashkaa,mamaangaashkaa,VII,VII_VV,"there are big waves",https://ojibwe.lib.umn.edu/main-entry/mamaangaashkaa-vii
dewijaane,dewijaane,VAI,VAI_VV,"h/ nose aches",https://ojibwe.lib.umn.edu/main-entry/dewijaane-vai
biidweweyaagone,biidweweyaagone,VAI,VAI_VV,"s/he is heard coming in the snow",https://ojibwe.lib.umn.edu/main-entry/biidweweyaagone-vai
zhaabonaagwad,zhaabonaagwad,VII,VII_d,"it can be seen through",https://ojibwe.lib.umn.edu/main-entry/zhaabonaagwad-vii
biida'oodoon,biida'ood,VTI,VTI_oo,"bring it here by boat",https://ojibwe.lib.umn.edu/main-entry/biida-oodoon-vti2
gagwaanisagimaasige,gagwaanisagimaasige,VAI,VAI_VV,"s/he spreads a terrible smell by cooking or burning something",https://ojibwe.lib.umn.edu/main-entry/gagwaanisagimaasige-vai
gwayakokweni,gwayakokweni,VAI,VAI_V,"s/he holds h/ head straight",https://ojibwe.lib.umn.edu/main-entry/gwayakokweni-vai
apangishin,apangishin,VAI,VAI_n,"s/he falls down against",https://ojibwe.lib.umn.edu/main-entry/apangishin-vai
ayapangishin,ayapangishin,VAI,VAI_n,"s/he falls down against",https://ojibwe.lib.umn.edu/main-entry/apangishin-vai
baawitigowan,baawitigowan,VII,VII_n,"it is a set of rapids; there are rapids",https://ojibwe.lib.umn.edu/main-entry/baawitigowan-vii
biijidaabii'iwe,biijidaabii'iwe,VAI,VAI_VV,"s/he drives here",https://ojibwe.lib.umn.edu/main-entry/biijidaabii-iwe-vai
ondaaboode,ondaaboode,VII,VII_VV,"it drifts, slides from a certain place on the current or other moving medium",https://ojibwe.lib.umn.edu/main-entry/ondaaboode-vii
animibide,animibide,VII,VII_VV,"it speeds away, drives away,  flies away",https://ojibwe.lib.umn.edu/main-entry/animibide-vii
gijipizo,gijipizo,VAI,VAI_V,"s/he is belted",https://ojibwe.lib.umn.edu/main-entry/gijipizo-vai
daadwaakadode,daadwaakadode,VII,VII_VV,"it dries out and splits open",https://ojibwe.lib.umn.edu/main-entry/daadwaakadode-vii
giiwebizo,giiwebizo,VAI,VAI_V,"s/he or it (animate) speeds, drives, flies home",https://ojibwe.lib.umn.edu/main-entry/giiwebizo-vai
bagamaabaagwe,bagamaabaagwe,VAI,VAI_VV,"s/he arrives thirsty",https://ojibwe.lib.umn.edu/main-entry/bagamaabaagwe-vai
naadagaame'o,naadagaame'o,VAI,VAI_V,"s/he paddles towards shore",https://ojibwe.lib.umn.edu/main-entry/naadagaame-o-vai
waabani-noodin,waabani-noodin,VII,VII_n,"there is an east wind",https://ojibwe.lib.umn.edu/main-entry/waabani-noodin-vii
onabi,onabi,VAI,VAI_V,"s/he takes a seat, sits down",https://ojibwe.lib.umn.edu/main-entry/onabi-vai
waabijiiyaabide,waabijiiyaabide,VAI,VAI_VV,"s/he has discolored or yellowed teeth",https://ojibwe.lib.umn.edu/main-entry/waabijiiyaabide-vai
onzaamibii,onzaamibii,VAI,VAI_VV,"s/he drinks too much",https://ojibwe.lib.umn.edu/main-entry/onzaamibii-vai
miigaadinoke,miigaadinoke,VAI,VAI_VV,"s/he starts a fight, is the instigator of a fight",https://ojibwe.lib.umn.edu/main-entry/miigaadinooke-vai
maajinizha'an,maajinizha',VTI,VTI_am,"send it off",https://ojibwe.lib.umn.edu/main-entry/maajinizha-an-vti
gagaanominagadoon,gagaanominagad,VIIPL,VIIPL_d,"they (inanimate; globular) are long",https://ojibwe.lib.umn.edu/main-entry/gagaanominagadoon-vii
giikanaabasan,giikanaabas,VTI,VTI_am,"smoke it (for preservation)",https://ojibwe.lib.umn.edu/main-entry/giikanaabasan-vti
apandan,apand,VTI,VTI_am,"eat something with it",https://ojibwe.lib.umn.edu/main-entry/apandan-vti
gibaabowe'igaade,gibaabowe'igaade,VII,VII_VV,"it has a lid on it, 'they' put a lid on it",https://ojibwe.lib.umn.edu/main-entry/gibaabowe-igaade-vii
bakobiiyaaboono,bakobiiyaaboono,VAI,VAI_V,"s/he slides into the water",https://ojibwe.lib.umn.edu/main-entry/bakobiiyaaboono-vai
mashkimodeke,mashkimodeke,VAI,VAI_VV,"s/he makes a bag, makes a sack",https://ojibwe.lib.umn.edu/main-entry/mashkimodeke-vai
zanagi',zanagi',VTA,VTA_C,"make it difficult, hard for h/",https://ojibwe.lib.umn.edu/main-entry/zanagi-vta
